HVQ_039_01_001068	Nhân dân ta thường nói nước ta có 4.000 năm lịch sử là kể từ thời kỳ này.
HVQ_039_01_001069	Số, đây là một giai đoạn, trước đây chỉ được biết qua truyền thuyết về Kinh Dương Vương, Lạc Long Quân và 18 đời Hùng Vương, nên việc tìm hiểu thời gian hình thành và chấm dứt của Hồng Bàng gặp rắc nhiều khó khăn.
HVQ_039_01_001070	Sự liệu thành văn không ràng buộc vì có nhiều chứng bát đồng.
HVQ_039_01_001071	Về thụ tích Trung Quốc.
HVQ_039_01_001072	thì không ngoài mấy câu ngạn ngữ vịt vào thế kỳ thứ 4, thứ 5, chỉ ghi nhận sờ tồn tại của một xã hội đúng đầu là Hùng Vương hay Lạc Vương vào lúc nước ta chia thành quân huyền, nghĩa là trục thi Bạc thực (1).
HVQ_039_01_001073	(1) Giáo cháu ngôi vũ ký (thế kỳ thứ) dần trong Thái kinh chú, Quân y cháu kỷ (thế kỳ thứ 5) dần trong Sử ký sách án, Năm Vịt chi (thế kỳ thứ 5) dần trong Thái bình hoàn văn ký.
HVQ_039_01_001074	VỀ THỜI GIAN TỒN TẠI. 65 Còn sách của ta gia cầm sách vịt không thông hạt.
HVQ_039_01_001075	Như Việt sử lược viết 18 đời Hùng Vương dài khoảng 400 năm, từ Tràng Vương nhà Chu đến cuối nhà Chu (từ thế kỳ thứ 7 đến thế kỳ thứ 3 trừ Cộng Nguyên) (t).
HVQ_039_01_001076	Địa vịt s kì toàn thư chép gạn giòng truyền Hồng Bàng trong Lĩnh Năm chí quái, cho Hồng Bàng từ Kinh Dương Vương đến Hùng Vương thứ 18 dài 2.622 năm.
HVQ_039_01_001077	(2) Theo một số ngọc pha Hùng Vương, 18 đời Hùng Vương dài 2.535 năm (3).
HVQ_039_01_001078	Đến thì Nguyên, Việt sờ thông giám chứng cho thời gian tồn tại của Hồng Bàng dài 2.622 năm là không có căn cứ (4).
HVQ_039_01_001079	Do thự tích xưa có nhiều ủy kiện khác nhau như vậy, nên việc khảo cổ học, sư học nước ta trong mấy năm gắn dây phái kết hợp với truyền thuyết, truyền dạn gian, ngọc pha, thần tích, dân tộc học, đạt bít tài liệu khảo cổ học thu lâm đúc ngày một phong phú trong những năm gắn dây, đề nghị.
HVQ_039_01_001080	Hiện có 2 loại ủy kiện khác nhau do đây ra như sau: 1.
HVQ_039_01_001081	« Nước Văn Lang » của Hùng Vương chi tồn trong khoảng 400 năm, từ thế kỷ thứ 7 đến thế kỷ thứ 3 trước Công nguyên hoặc sớm hơn chút ít.
HVQ_039_01_001082	Đây là ủy quyền của Văn Tân, Đào Thái Khải, Nguyên Linh, Hoàng Hùng, Trương Hoàng Cháu phát biểu trong Nghiên cứu Lịch sử thời gian gian dày.
HVQ_039_01_001083	Luận cứ của lời ủy quyền này là: - 18 đời Hùng Vương là 18 vị vua, nhưng không thể kéo dài 2.500 năm mà chỉ khoảng 400 năm là hợp lý (5).
HVQ_039_01_001084	- Nó cũng phù hợp vì đồn vị trong vị sư lực nói mốc Văn Lang tồn tại tới thời Trang Vương nhà Chu (thế kỷ thứ 7 trước Công nguyên) đến cuối nhà Chu (thế kỷ thứ 3 trước Công nguyên).
HVQ_039_01_001085	Việt sử lược là quyển sách của Trần, viết về Hồng Bàng ít tỉnh
HVQ_039_01_001086	(1) Vị sử tự chép: « Đến đời Trang Vương nhà Chu ở Gia Ninh có người lạ là dùng ảo thuật … trở thành là Hùng Vương, truyền dược 18 đời … Cuối đời Chu, Hùng Vương bị con vũ Thị Phán đánh đuổi và tàn thay ».
HVQ_039_01_001087	(2) Đại Việt sử ký toàn thư chép: « Hồng Bàng thì Kinh Dương Vương … truyền đến cuối đời Hùng Vương khoảng 2.622 năm ».
HVQ_039_01_001088	Các sách như Địa chí, Lịch sử hiện đại loại chí, Đại Nam quốc sử diễn ca, v. v. đều chép theo như thế.
HVQ_039_01_001089	(3) Trần Huy Bá: Ngọc pha trieu Hùng Vương và Hùng Vương bát cánh - Nghiên cứu Lịch sử, số 107, tháng 2-1968.
HVQ_039_01_001090	(4) Vị sĩ thông giám trong mưu chép: « Sĩ tự chép Hồng Bàng thì ».
HVQ_039_01_001091	Tất cả 2622 năm.
HVQ_039_01_001092	Sử đó không biết sao cứ ra đâu?
HVQ_039_01_001093	(5) Văn Tân: Văn đề thí đại Hùng Vương trong lịch sử dân tộc Việt Nam.
HVQ_039_01_001094	Nghiên cứu Lịch sử, số 98, tháng 5‑1967.
HVQ_039_01_001095	(6) Văn Tân: Sách đã dàn.
HVQ_039_01_001096	5 – HVDN 99 Đày là ủy kì của Đào Từ Khai trước kia và Diệp Đinh Hòa gán dày.
HVQ_039_01_001097	Hội ngữ gia Viện sử học và Khoa trường Địa học Tổng hợp năm 1922 đề vị quốc sư Việt Nam cũng chứa trong như thế.
HVQ_039_01_001098	Luận cứ của lời ủy kì này là: – 18 đời Hùng Vương ghi trong truyền thuyết, không phải là 18 vua, mà là 18 dòng của Hùng Vương, mỗi dòng có một vua.
HVQ_039_01_001099	Nhưng 18 đời có thể kéo dài trên 2 000 năm, chưa được chứng 400 năm (2).
HVQ_039_01_001100	– Số như Đại Việt sử ký toàn thư chép Hoàng Hồng Bàng dài 2 622 năm, Ngọc phả Hùng Vương chép 18 đời Hùng Vương dài 2 535 năm, và người dân ta thường nói rằng chúng ta có 4 000 năm lịch sử không phải là
HVQ_039_01_001101	– Phải có một thời gian dài để hình thành nền hội, cách một thời kỳ, để sau đó biên ngoại thời trăng tri vân, giữ dưc băn sắc tiếng nói dân tộc mạc dù chưa có chữ viết.
HVQ_039_01_001101	Thời gian 400 năm quá ngắn, không đủ hình thành nên một cách ổn định (3).
HVQ_039_01_001102	Đối chiếu với tài liệu khảo cổ học, nó bao gồm các kỳ thi đi đá miền, cửi thi đi đồng thau, có thể là một phản thi đi sạt sông.
HVQ_039_01_001103	Hơn nữa, có thể thi đi đồng thau Việt Nam xuất hiện vào khoảng 2.000 năm trước Công nguyên (4).
HVQ_039_01_001104	Sự khác nhau thì là do chúng ta nhận thức còn dở dang quá tàn mạn.
HVQ_039_01_001105	Đối với xác minh, giám định các tài liệu trên, chúng ta môi dựa trên (1, 2, 3, 4) Trường Hoàng Châu: Nền văn hóa khảo cổ học duy nhất trong thời đại đồng thau Việt Nam và văn đề nở ra Văn Lang của Hùng Vương - Nghìn năm Lịch sử.
HVQ_039_01_001106	số 105, tháng 12-1967.
HVQ_039_01_001107	Đào Duy Anh: Đặt nền Việt Nam qua các địa Hà Nội, 1964.
HVQ_039_01_001108	Nguyễn Linh: Sử tồn tại của nước Văn Lang.
HVQ_039_01_001109	Đào T. Khải: Nghiên cứu phát triển lớn của thi tế Hồng Bàng, có hay không có nhân vật Hùng Vương trong lịch sử Việt Nam - Nghìn năm Lịch sử, số 107, tháng 2-1968.
HVQ_039_01_001110	Trần Quốc Vũ, Chu Thiên: Xã hội Việt Nam có truyền qua một thể của chế độ chiếm hầu không?
HVQ_039_01_001111	Nghiên cứu Lịch sử, số 16, tháng 7-1960.
HVQ_039_01_001112	Đỗ Đinh Hoa: Bài đã dàn.
HVQ_039_01_001113	Đào Từ Khai: Vài góp kiến góp về địa chí của Đào Nhuế.
HVQ_039_01_001114	Văn Tân: Lịch sử Việt Nam sơ ký, Hà Nội, 1963.
HVQ_039_01_001115	VỀ THỜI GIAN TỒN TẠI.
HVQ_039_01_001116	67 quá trình tiến hành.
HVQ_039_01_001117	Trong khi đó, vì đoán đoán niên độ của các địa chí khảo cổ, văn hóa khảo cổ, thì cho đến nay, chúng ta chưa có điều kiện làm được.
HVQ_039_01_001118	11 Trong tỉnh hình tài liệu và nghiên cứu hiện nay, chúng tôi xin trình bày một vài suy nghĩ: 1.
HVQ_039_01_001119	Cũng như một số ủy quyền đã nêu lên, chúng tôi nghĩ rằng, chúng ta phải nghiên cứu thời gian tồn tại của «nước Văn Lang» trong quá trình hình thành.
HVQ_039_01_001120	Phân tích thời gian tồn tại của các triều Kinh Đường Vương, Lạc Long Quân và Thế Hùng Vương.
HVQ_039_01_001121	Chính đạo là các giai đoạn trong quá trình hình thành « nước Văn Lang ».
HVQ_039_01_001122	Về thí Kinh Đồong Vương và Lạc Long Quân trong truyện thuyết không có nghĩa là hai vị vua, hai đời mà là hai giai đoạn phát triển, nhưng không phải là phát triển đơn thể vùng châu Kinh, châu Dương, họ Đăng Đình đến biên giới Bắc Việt Nam, (1) mà là hai giai đoạn phát triển đều nằm trên địa bàn của « nước Văn Lang » sau đó.
HVQ_039_01_001123	Về thí Hùng Vương, chúng tôi nghĩ rằng: 18 đời không phải là 18 vị vua, mà là con số chỉ thời gian dài.
HVQ_039_01_001124	Con số 18 phái chặng là sư gia ta xưa kia đã lại con số 18 vị vua Hùng nước… sao đem vào như đã
HVQ_039_01_001125	(2).
HVQ_039_01_001126	Hơn nữa trong mạch số ngọc pha Hùng Vương hiện tại Văn hóa Vĩnh Phú, có quyển ghi 17 đời Hùng Vương, có quyển ghi 18 đời Kinh Đồong Vương và Lạc Long Quân, có quyển ghi đến 29 đời Hùng Vương (3).
HVQ_039_01_001127	Trần Huy Bá, nghiên cứu ngọc pha, đề thấy ít ra 43 vị vua Hùng Vương (4).
HVQ_039_01_001128	Đúng như có ủy kiện đã nêu lên, 18 đời Hùng Vương là chỉ 18 dòng Hùng Vương, giống như việc ghi chép các dòng Pha-ra-ông ở Ai Cập, các vua trừ nạn hồng thụy Lương Hà (5) hay thí
HVQ_039_01_001129	2 - Về thời gian tồn tại của « nước Văn Lang » và « hoàng Hồng Bàng », muốn định đoạt đúng đắn, cần phải vào việc định nghiệm lại các văn hóa cổ, để đi chịu các giai đoạn hình thành « nước Văn Lang » được ghi chép trong thảo luận, truyện thuyết.
HVQ_039_01_001130	(1) Hào T Khai: « Nhưng bức phát triển lớn của thời kỳ Hồng Bàng, có hay không có nhân vật Hùng Vương trong lịch sử Việt Nam », Nghiên cứu Lịch sử, số 107, tháng 2-1968.
HVQ_039_01_001131	(2) Nguyễn Phương: Lịch sử Lạc Việt - Địa học, tập 30, 1962.
HVQ_039_01_001132	(3) Tài liệu lựu trực về Văn hóa Vĩnh Phú.
HVQ_039_01_001133	(4) Trần Huy Bá: Sách đa danh.
HVQ_039_01_001134	(5) Diệp Đình Hòa: Bài đa dạng.
HVQ_039_01_001135	68 HÙNG VƯƠNG DỰNG NƯỚC (1) Chúng tôi thấy có thể sắp xếp các địa điểm khảo cổ học trung du và dòng Bác Bò thành những văn hóa và những nhóm di chỉ có khả năng trong tầng và liên quan tới thời Hùng Vương theo trình tự có năm đi tới tổng kết như sau: -Sơ nhất là văn hóa Phùng Nguyên.
HVQ_039_01_001136	Văn hóa Phùng Nguyên có thể phân làm hai giai đoạn: Phùng Nguyên I, thực chất thời đại Mi chuyển qua sơ kỳ thì di đồng thau, Phùng Nguyên II thực sơ kỳ thì đại đồng thau.
HVQ_039_01_001137	Văn hóa Hạ Long phân bố vùng ven biển ở Hạ Long có trình độ trong đồng với văn hóa Phùng Nguyên.
HVQ_039_01_001138	Mũn Hồn có văn hóa Gò Mun, thực trung kỳ thì đại đồng thau.
HVQ_039_01_001139	-Thực hư kỳ thì đi đồng thau, học một phần đã chuyển qua sơ kỳ thì đại sắt có nhóm di chỉ như Đưng Cò, Gò Chùa Thông, Năm Chính, và văn hóa Đông Sơn vùng Bắc B, Nhiệt Việt Khê, Vĩnh Quang, Đào Thịnh, Vị Trì, v.v.
HVQ_039_01_001140	Đối chiếu các văn hóa khảo cổ trình vi thự tích và truyền thuyết về « nước Văn Lang » và « hoàng Bàng », chúng tôi thấy rằng: Niên đại cuối cùng của nước Văn Lang được xác định vào lúc An Dương Vương đánh thắng Hùng Vương thứ 18, thành lập nước Au Lạc.
HVQ_039_01_001141	Nhưng về niên đại cụ thể thì các nhà nghiên cứu chưa hoàn toàn nắm trật; có ủy kiện cho An Dương Vương đánh thắng Hùng Vương vào năm 258 trước Công nguyên, có người lập vào năm 210 trước Công nguyên (1).
HVQ_039_01_001142	S sai biệt, xẻ đích trong khoảng 40 năm, song nói chung niên đại cuối cùng cùng của nửa Vạn Lang được định vào năm sau thế ký thứ 3 trước Công nguyên.
HVQ_039_01_001143	Do đó, những địa danh khảo cổ nào có niên đại cũ hơn niên đại trên đất không thuộc vào văn hóa vật chất thì Hùng Vương.
HVQ_039_01_001144	Xét hai khu miền Việt Khê và Vĩnh Quang thấy có nhiều địa điểm giống nhau như cùng có lối dao, rìu xẻo, mũi giáo, nhạc dòng hình dáng rát gân nhau, nên niên đại của chúng không khác nhau bao nhiêu.
HVQ_039_01_001145	Về niên đại khu miền Việt Khê, hiện nay có khá nhiều ủy kiện khác nhau (thế ký thứ 5, đền thứ 4 hoặc thứ 3 trước Công nguyên (2).
HVQ_039_01_001146	Ngôi miền Việt Khê, ngoài đò dòng bến địa và (1) Đại Việt sử ký toàn thư đưa về Thụ Phán đích Hùng Vương vào năm 258 trước Công nguyên.
HVQ_039_01_001147	- Việt sờ lược định vào cuối nhà Chu.
HVQ_039_01_001148	- Ô rút xò đến năm 210 trước Công nguyên.
HVQ_039_01_001149	(2) Phạm Văn Kinh, Đình Đinh Hoa: Báo cáo về ngôi mộ Cổ Việt Khê - Nghiên cứu Lịch sử, số 49, tháng 4‑1963.
HVQ_039_01_001150	Viện Bảo tàng Lịch sử Việt Nam: Nghiên cứu hạt phóng tại Viện Hào tăng Lịch sử Việt Nam về ngôi mộ cổ Việt Khê - Hũ‑ni, 1965.
HVQ_039_01_001151	Nguyễn Linh: Về sử tôn tại cửa nước Văn Lang, Nghiên cứu Lịch sử số 112, tháng 7-1968.
HVQ_039_01_001152	69 VỀ THỜI GIAN TÔN TẠ!
HVQ_039_01_001153	vài địa vật kỳu dạng thi Chiến Quốc như kèm, đạo côn, đi (t), còn tim thấy một chiết bình, giọng chiết âm trong m sờ f9 ó thôn Hoa Kiều mới (Quang Châu) thực cửi đi Tân dâu đi Tây Hán và một chiết dưa dòng giọng ký chú dã trong m thi Tây Hán đi chi Thiệu Động (2).
HVQ_039_01_001154	Trong khu mô lộp trên địa chỉ Vĩnh Quang, bèn canh những địa vật dòng thau bản địa
HVQ_039_01_001155	đã phái hiền dược m t số tiền bán lang kieu Tây Hán.
HVQ_039_01_001156	Do đó, năm đi các khu m có Việt Khè, Vĩnh Quang, sòm cùng chỉ vào không cuối đi Tân, dân Tây Hán, có thể là năm Việt của nhà Trieu.
HVQ_039_01_001156	Về năm đại của các địa chỉ Thiệu Động và Đông Sơn, có sòm mũn hơn nhau chút ít.
HVQ_039_01_001157	Mùa vài mùa Động Sơn bèn cánh đồng dòng bận đa có tiền Vương Măng, nên nên đi những ngôi này có phần mình hơn.
HVQ_039_01_001158	Nhưng ngôi này Thiếu Đường có thì sớm hơn trung kỳ Hán, nhưng phong cách và trình độ làm đồ gốm, đồ đồng rạ́t gắn gối với địa chỉ Động Sơn và đồ đồng và hai địa danh này cũng gắn gối vì đồ đồng ở Việt Khê, Vĩnh Quang lộp trên, nên nên đi cùng nhau, nghĩa là cùng chi không cuối thì ký thú 3 trúc Cộng nguyên mà thôi.
HVQ_039_01_001159	Do đó, chúng tôi nghĩ rằng, các địa danh này có văn hóa Động Sơn & trung du và đồng bàng Bạc Bò, cũng như nhóm địa chỉ kéo Đường Cổ khóng phái là văn hóa khảo cổ thời Hùng Vương.
HVQ_039_01_001160	Nó là văn hóa và tạc chát của người Lạc Việt sau thời Hùng Vương.
HVQ_039_01_001161	Vùng trung du và đồng bằng Bắc Bộ, những nền văn hóa nào có niên đại sơ hơn văn hóa Đông Sơn và nhóm di chỉ kiến Đường Cổ: Văn hóa Gò Mun, và sơ hơn nữa, Văn hóa Phùng Nguyên và Văn hóa Hà Long, có thể là văn hóa vật chất thời Hùng Vương và Tiên Hùng Vương trong “Hồ Hồng Bàng” Đ. 111‑1.
HVQ_039_01_001162	Về niên đại của văn hóa Phùng Nguyên, văn hóa Hà Long, văn hóa Gò Mun, trong lúc chưa tiên hành đoán định niên đại theo phương pháp khoa học thì, chúng ta có thể dùng lời so sánh, đôi chiều lối hướng với vùng Hoa Năm (Trung Quốc) mà tìm được niên đại hợp lý nhất.
HVQ_039_01_001163	Theo thuyết và truyền thuyết, người Lạc Việt thị Hùng Vương vị người Việt vùng Hòa Nam có nhiều mối quan hệ với thực và giáo lưu (1) Địa: đồ đồng rốt nức.
HVQ_039_01_001164	(2) Lê Xuân Diêm: Các loại hình nghệ cổ Việt Nam khảo cổ tháng 2‑1966.
HVQ_039_01_001165	Báo cáo hội nghị.
HVQ_039_01_001166	70 HÙNG VƯƠNG DỰNG NƯỚC (Đ văn hóa, nhưng vì đối chiếu với vùng Hòa Nam là rất cần thiết và có thể rất có ích.
HVQ_039_01_001167	Hơn nữa, khảo cổ vùng Hòa Ninh có nhiều quan hệ với vùng trung nguyên Trung Quốc - là vùng mà niên đại các di vật khảo cổ đã phát hiện nào đó - nên vì so sánh có nhiều thuận lợi.
HVQ_039_01_001168	Trong vùng Giang Tây, Phúc Kiến, Quảng Động, các địa chỉ khảo cổ được sắp xếp như sau: - Các địa chỉ có đồ gốm thố pha cát và một ít gốm mèm hoa văn in, đá mài nhẵn nhưng khi hình giản đơn, thực hầu kỳ thời đi đá mịn, có niên đại sớm hơn thời An Thượng.
HVQ_039_01_001169	- Các địa chỉ có gốm mèm hoa văn in và một ít gốm thố pha cát, đá mài nhẵn, nhiều loại hình phức tạp như bồn, rìu, mũi tên, quai, mẫu, các lối vòng, v.v... thực hầu kỳ thi đi đá mịn học mà chuyên qua so kỳ thi đi đồng thảo, có niên đại khoảng thời Thượng Chu.
HVQ_039_01_001170	- Các địa chỉ có gốm cúng hoa văn in, đá ít, xuất hiện như đồng như rìu, mũi tên, v.v., thực thi đi đồng thảo, có niên đại không thuộc thời Xuân Thu, Trung Quốc.
HVQ_039_01_001171	Đối chiếu vị vùng trung du và đồng bằng Bắc Bộ, chúng tôi thảo văn hóa Phùng Nguyên về trình độ cùng như loại hình có nhiều diềm gắn gì vi giai đoạn gồm mèm hoa văn in trên; ở đó phát hiện được nhiều quạ đá có xuyên lỗ gióng qua đá Lũng Hòa, Động Đầu, giáo đá gióng giáo Đông Đu, nhiều vòng trang trí, mũi tên đè, mũi tên ba cạnh, rìu bòn tú điện, rìu bòn có nắc kích thước nhỏ trong các đá diếm thực văn hóa Phùng Nguyên và văn hóa Hạ Long.
HVQ_039_01_001172	Do đó, chúng tôi nghĩ rằng văn hóa Phùng Nguyên và văn hóa Hạ Long có niên đại tương đồng với giai đoạn gồm mèm hoa văn in, nghĩa là vào khoảng từ đầu đến cuối thiên niên kỷ thứ 2 Trước Công Nguyên.
HVQ_039_01_001173	Còn văn hóa Gò Mun, đá giam bót, xuất hiện một số rìu, đúc, giáo, liềm đồng, trong đó có lối rìu, lưỡi cày, mũi tên đè gắn gối với giai đoạn gồm cúng hoa văn in, nên niên đại cùng trùng với nhau, vào khoảng Xuân Thu, Chiến Quốc, nghĩa là vào đầu thiên niên kỷ thứ I đến thiên niên kỷ thứ III Trước Công Nguyên.
HVQ_039_01_001174	Trước đây.
HVQ_039_01_001175	H. Ghen-đéc cho niên đại hư ký thi đi đá mi, so ký thi dài đồng thau Đông Nam Á vào khoảng từ 1.500 đến 2.000 năm trước Công Nguyên (1).
HVQ_039_01_001176	O. Bay-o thì định niên đại của hàu kỳ thi đi đá mi và so ký thi đi dòng thau Philippines năm sau: - Văn hóa có rìu tú điện, rìu có vai, đúc, giáo, vũ khi băng đá mài nhẫn vào khoảng 1.750 đến 1.250 năm trước Công Nguyên.
HVQ_039_01_001177	(1) H. Ghen‑dé (H. Geldern): Nghiên cứu kỹ kỳ tiền sử vùng Indo‑Nê‑xi‑a (bản chép Anh), Nău Úc, 1945.
HVQ_039_01_001178	VỀ THỜI GIAN TỒN TẠI. 71 – Văn hóa có bốn nấc, kèm theo mạch số ít dòng, có niên đại vào khoảng 1.250 đến 800 trước Công nguyên.
HVQ_039_01_001179	Mặt khá, Ba‑yô cúng nhàn dánh ràng dở dá mài nhãn này Philippines là trục địa Trung Quốc học Đông Đông truyền ra, nên niên đại Trung Quốc, Đông Đông có thể sớm hơn (1).
HVQ_039_01_001180	Niên đại do H. Ghen‑dé và Bay‑ơ đoán định căn cứ phù hợp với niên đại miền Giang Năm trấn, và niên đại của văn hóa Phùng Nguyên, văn hóa Hà Long, văn hóa Gò Mun như vậy được cho là hợp lý, phù hợp với tính hình vùng Đông Nam Á. 3 – Đối chiếu phạm vi phần bộ, niên đại các văn hóa khảo cổ nói tràn vi truyền thuyết « Hoàng Bàng », chúng tôi nghĩ rằng, quá trình phát triển của văn hóa Phùng Nguyên, Hà Long, đến văn hóa Gò Mun, là phản ánh quá trình hình thành « nền Văn Lang ».
HVQ_039_01_001181	Vào khoảng đầu tiên niên kỷ thứ 2 trước Công nguyên, hạ sớm hơn chút ít.
HVQ_039_01_001182	trong vùng trung du và dòng Bằng Bắc Bộ có một số bãi lở hốc bờ tộc sinh sông.
HVQ_039_01_001183	Suốt hàng nghìn năm, họ đã lại văn hóa Phùng Nguyên, văn hóa Hạ Long.
HVQ_039_01_001184	Còn các vùng khác, có nhưng bãi lở khá sinh sông, thì tổ thành những văn hóa khảo cổ học kỳ thi đại dạ khác như văn hóa Thạch Lặc ở vùng biên Hà Tĩnh.
HVQ_039_01_001185	Quảng Bình, văn hóa có vai trò trong hạng đông đá vôi Cao Bàng, Lạng Sơn, v. v. .. Hai giai đoạn phát triển của văn hóa Phùng Nguyên phía chặng là tiêu biểu cho hai giai đoạn phát triển Kinh Đông Văn và Lạc Long Quân trong truyện thuyết Hùng Vương.
HVQ_039_01_001186	Đến đầu tiên niên kỷ thứ 1 trước Công nguyên, Hùng Vương đã đưa vào bối cảnh phát triển hồn ca (văn hóa Phùng Nguyên) để xây dựng nên « nước Văn Lang ».
HVQ_039_01_001187	Văn hóa Gò Mun là văn hóa và tạc ca thời Hùng Vương.
HVQ_039_01_001188	« Nước Văn Lang » của Hùng Vương phát triển đến giai kỳ thứ 3 trước Công nguyên thì bị Thục Phán chiếm phụ lục nên nổi lên Âu Lạc.
HVQ_039_01_001189	Trên dày, là những nét phác thảo lớn về quá trình thành lập « nước Văn Lang ».
HVQ_039_01_001190	Muốn xác định đúng đắn thời gian tồn tại « nước Văn Lang », cần tiến hành khai quật kỳ mặt sờ di chỉ tiêu biếu cho thời kỳ trong các văn hóa Phùng Nguyên, Gò Mun, Đông Sơn.
HVQ_039_01_001191	Cần đoán đúng niên độ, tuyệt đối của chúng; muốn vậy thì cần cân phương pháp đúng, so sánh lại hình, cân tin hành dùng dựng các phương pháp khoa học tự nhiên, như phân tích C14 vào khảo cổ học.
HVQ_039_01_001192	(1) H. O. Bay-O (1.
HVQ_039_01_001193	O. Beyer): Khảo cổ học Philippines và Đông Á, mỗi quan hệ nào với nguồn gốc các dân tộc sống trên Cực Đảo Thái Bình Dương (bản chép Anh), số 29, tháng 12-1948.
HVQ_039_01_001194	THÊM TÌM HIỂU MỐI QUAN HỆ GIỮA VĂN HÓA PHÙNG NGUYÊN VÀ VĂN HÓA HẬU KỲ THỜI ĐẠI DÀI MÔI Ở MIỀN NAM TRUNG QUỐC NGUYÊN MINH CHUỖNG VIỆT NAM và Trung Quốc là hai nền lãng, đặc biệt là miền Bắc Việt Nam và miền Nam Trung Quốc.
HVQ_039_01_001195	Các nhà sư học của ta đi vào truyện thuyết đã coi phạm vi chúng ta lúc đầu bao gồm hệt miền Giang Nam và Lĩnh Nam Trung Quốc, tức là miền đất.
HVQ_039_01_001196	Vì có nhiều nhóm Việt tây rải rác cho nên sách gọi chung là Bách Việt.
HVQ_039_01_001197	Chúng tôi nghĩ rằng thời kỳ có những thiệt tắc bạt dâu đỉnh định về mặt địa vật cư trú, giữa miền Bắc nước ta và miền Nam Trung Quốc, nhưng thì không có những mối quan hệ.
HVQ_039_01_001198	Quan hệ đó như thế nào, diễn biến ra sao, có thể giúp chúng ta hiểu thêm được lịch sử dân tộc thời kỳ bát đầu đang như thế.
HVQ_039_01_001199	1. Văn hóa Phùng Nguyên là nền văn hóa khảo cổ, nằm trong đá bàn sinh từ đầu tiên của dân tộc Việt Nam, có người xếp vào hư kỳ thời đi đá mĩ, có người bắn đinh là trúc vào đầu thi đi đồng thau.
HVQ_039_01_001200	Và về mặt lịch sử, thì có ủy quyền cho rằng nó nằm trong thời đại Hùng Vương và cũng có ủy kiện cho rằng nó tồn tại trừu thi đi Hùng Vương.
HVQ_039_01_001201	Mặc dù vạn đề còn chưa giải quyết được thể thỏa đáng, nhưng xét về địa trung di tích, thì thấy ràng trong văn hóa Phùng Nguyên, kỳ thuật chế tạo đá đà đột đến đỉnh cao, s dựng thành thờ ký THI TRÌM HIỂU MỘI QUAN HẾ.
HVQ_039_01_001202	73 thước cưa, khoan, mài; đồ gốm hàu hệt Jàm bàng bàn xoay, hình dáng phong phú, hoa văn rạt đắc sắc.
HVQ_039_01_001203	So sánh với những di tích thực vật hóa có gồm văn in hình học là những di tích được xếp vào hũ kỳ thi đi đá miền Năm Trung Quốc, chúng tôi thấy có một số nét giống nhau nhưng cũng có nét khác nhau.
HVQ_039_01_001204	Trước hết, chúng tôi xin giới thiệu một số nét khái quát về hũ kỳ thi đi đá miền Năm Trung Quốc.
HVQ_039_01_001205	Trong khi miền lưu vực sông Hoàng là địa bàn phát triển của văn hóa Nguồn Thieu có đặc trưng là gốm màu và văn hóa Long Sơn có đặc trưng là gốm đen, thì miền Hoa Năm, kẻ tứ Trường Giang tr xuong phía nam, có một loại di tích hàu ký thi đi đá mi có đặc trưng chủ yếu là gốm có hoa văn in hình họa.
HVQ_039_01_001206	Gốm in hình họa gồm hai loại: gốm b (nhân dào) và gốm cúng (nghệ dào).
HVQ_039_01_001207	Gốm bồ làm bằng đá sét pha cát mịn, do nung trong dồi tháp, màu đỏ, xám hoặc xám tráng, kẻ cạ hoa vân trong đá đồng giàn.
HVQ_039_01_001208	Có văn thỉng, văn dâu đan, văn dồng cong, văn dương gãy khúc, văn ô vuông v.v.... Gốm cúng có độ nung cao hơn, phản nhiều màu xám, có các họa hoa văn in trên tết hơn, thường là chạm ánh hồng của hoa văn đổ đồng. Anh Chu gọi là hội văn, lối văn, quy văn, văn chữ, văn ô vuông, v.v.... Căn cứ vào tỉnh hình địa tra và đá nhiều nội thì một số địa chỉ gốm b và gốm cúng năm hai tầng ván hóa khác nhau và có mối quan hệ trực san, gốm bột tàng dược và gốm cúng tàng trèn.
HVQ_039_01_001209	Cùng tôn ti với gốm bồ văn in hạnh học là đồ đá có kỳ thuật chế tổ cao, gốm có rìu, bồn, đúc, dao, mũi tên, quai, vòng, v.v.... Rìu và bồn t điện có kích thước nhỏ, mệt cát hình chú nhất khá nhiều.
HVQ_039_01_001210	Rìu có vai, bồn có nắp chiếm mặt sờ lung dạng kẻ, nhiều nhất là các địa chỉ còn cát và địa chỉ đóng vào sỏi ốc miền Bắc.
HVQ_039_01_001211	Rìu, bốn có khoan lỗ đè bức vào cạn thì rạt ít.
HVQ_039_01_001212	Mùi tàn và qua đá không phai là nhưng hình vật hiếm thấy lạ.
HVQ_039_01_001213	Địa chỉ Hồng Trường, huyện Phúc Thanh, tỉnh Phú Yên, trong mảnh diện tích đạt 1.500 m², tìm được 1.359 hiện vật bằng đá, thì trong số đó có 189 mẫu tân và 9 chiếc qua (1).
HVQ_039_01_001214	Tàng văn hóa có gồm cúng văn in hình học, phát hiện dư ít đá, lác dác thì thấy hiện vật bằng đồng, và còn tìm thấy có lân đá gốm có men.
HVQ_039_01_001215	Địa độ chúng tổ cúng ở vào giai đoạn phát triển cao hơn và lúc đó đá đã bạt đầu như bể cho mạch lối chặt liều có rủ thẻ hơn.
